,deal_id,label_id
15642,4447,56
15643,4448,56
15644,4457,56
15645,4458,302
15646,4460,56
15647,4476,56
15648,4489,56
15649,4500,261
15650,4514,56
15651,4599,56
15652,4606,56
15653,4607,56
15654,4609,301
15655,4610,301
15656,4621,56
15657,4656,261
15658,4671,56
15659,4695,56
15660,4695,261
15661,4700,301
15662,4707,56
15663,4733,301
15664,4746,301
15665,4747,301
15666,4755,261
15667,4759,301
15668,4765,301
15669,4765,404
15670,4772,261
15671,4777,56
15672,4782,56
15673,4783,56
15674,4784,301
15675,4786,301
15676,4787,301
15677,4788,301
15678,4790,301
15679,4792,261
15680,4804,301
15681,4805,301
15682,4818,301
15683,4825,301
15684,4832,301
15685,4836,301
15686,4837,301
15687,4838,301
15688,4840,301
15689,4841,56
15690,4854,301
15691,4855,56
15692,4860,261
15693,4861,301
15694,4877,261
15695,4879,261
15696,4881,56
15697,4881,261
15698,4882,56
15699,4887,302
15700,4888,301
15701,4889,301
15702,4892,261
15703,4893,56
15704,4896,261
15705,4906,261
15706,4924,301
15707,4926,56
15708,4936,56
15709,4937,302
15710,4943,56
15711,4943,261
15712,4945,261
15713,4948,301
15714,4957,56
15715,4960,301
15716,4961,301
15717,4965,261
15718,4966,261
15719,4971,56
15720,4972,56
15721,4973,56
15722,4974,56
15723,4975,56
15724,4990,56
15725,4993,56
15726,4993,261
15727,4994,301
15728,4995,302
15729,4996,301
15730,5001,56
15731,5006,404
15732,5007,404
15733,5012,56
15734,5019,56
15735,5042,404
15736,5043,261
15737,5048,261
15738,5065,261
15739,5066,261
15740,5069,301
15741,5070,302
15742,5070,1353
15743,5071,301
15744,5073,301
15745,5076,261
15746,5089,301
15747,5090,301
15748,5113,301
15749,5125,301
15750,5126,301
15751,5130,261
15752,5131,261
15753,5135,261
15754,5136,56
15755,5150,301
15756,5154,301
15757,5160,1353
15758,5162,261
15759,5174,261
15760,5183,301
15761,5183,1354
15762,5184,302
15763,5187,261
15764,5188,261
15765,5194,302
15766,5195,261
15767,5196,301
15768,5206,56
15769,5210,56
15770,5217,404
15771,5221,1353
15772,5226,261
15773,5244,1353
15774,5250,56
15775,5413,302
15776,5413,1353
15777,5419,261
15778,5498,301
15779,5534,301
15780,5535,301
15781,5536,301
15782,5552,301
15783,5553,301
15784,5553,404
15785,5553,1353
15786,5592,301
15787,5672,56
15788,5684,261
15789,5685,261
15790,5707,261
15791,5708,301
15792,5710,261
15793,5737,261
15794,5737,1353
15795,5882,56
15796,5898,301
15797,5901,302
15798,5901,404
15799,5902,261
15800,5903,261
15801,5906,404
15802,6201,301
15803,6232,56
15804,6233,56
15805,6234,56
15806,6235,56
15807,6236,56
15808,6237,56
15809,6238,56
15810,6259,301
15811,6262,302
15812,6284,404
15813,6286,404
15814,6289,404
15815,6290,404
15816,6291,404
15817,6293,404
15818,6296,301
15819,6296,404
15820,6296,1353
15821,6302,301
15822,6310,301
15823,6310,404
15824,6310,1353
15825,6342,56
15826,6345,261
15827,6345,404
15828,6367,301
15829,6374,1353
15830,6376,261
15831,6378,301
15832,6435,301
15833,6438,261
15834,6438,1353
15835,6439,301
15836,6440,261
15837,6441,261
15838,6446,404
15839,6446,1353
15840,6451,301
15841,6456,56
15842,6471,301
15843,6472,1353
15844,6473,301
15845,6475,1353
15846,6480,301
15847,6481,404
15848,6483,404
15849,6485,261
15850,6542,261
15851,6542,1353
15852,6543,1353
15853,6552,404
15854,6553,261
15855,6555,301
15856,6560,1354
15857,6565,261
15858,6565,1353
15859,6567,261
15860,6569,56
15861,6569,301
15862,6570,301
15863,6571,301
15864,6573,301
15865,6573,56
15866,6581,301
15867,6582,404
15868,6586,1353
15869,6587,301
15870,6589,301
15871,6670,301
15872,6678,261
15873,6686,301
15874,6689,1353
15875,6690,1354
15876,6691,301
15877,6692,261
15878,6702,301
15879,6702,404
15880,6702,1353
15881,6703,301
15882,6705,261
15883,6705,1353
15884,6706,301
15885,6706,1353
15886,6707,1353
15887,6711,261
15888,6713,56
15889,6716,1353
15890,6718,301
15891,6718,1355
15892,6719,301
15893,6719,1355
15894,6720,404
15895,6721,404
15896,6721,1353
15897,6727,301
15898,6727,1354
15899,6730,301
15900,6733,1355
15901,6735,261
15902,6736,301
15903,6736,404
15904,6739,404
15905,6740,404
15906,6742,261
15907,6747,404
15908,6747,1353
15909,6748,301
15910,6751,301
15911,6752,261
15912,6754,261
15913,6754,1353
15914,6756,301
15915,6757,301
15916,6757,1353
15917,6758,301
15918,6758,1353
15919,6761,301
15920,6767,301
15921,6770,301
15922,6771,301
15923,6772,301
15924,6773,261
15925,6774,301
15926,6775,301
15927,6775,1353
15928,6776,1353
15929,6777,1353
15930,6778,301
15931,6779,301
15932,6779,404
15933,6779,1353
15934,6781,1353
15935,6782,1353
15936,6784,404
15937,6785,404
15938,6786,404
15939,6789,1353
15940,6790,56
15941,6791,261
15942,6792,301
15943,6792,404
15944,6792,1353
15945,6793,301
15946,6793,404
15947,6793,1353
15948,6794,1353
15949,6804,261
15950,6807,1353
15951,6810,1353
15952,4023,56
15953,4161,56
15954,4206,261
15955,4276,261
15956,4288,56
15957,4289,56
15958,4291,56
15959,4388,261
15960,4392,56
15961,4410,301
15962,4411,261
15963,4413,261
15964,4414,56
15965,4421,56
15966,4422,56
15967,4426,56
15968,4434,56
15969,4435,56
15970,4445,56
15971,4447,56
15972,4448,56
15973,4457,56
15974,4458,302
15975,4460,56
15976,4476,56
15977,4489,56
15978,4500,261
15979,4514,56
15980,4599,56
15981,4606,56
15982,4607,56
15983,4609,301
15984,4610,301
15985,4621,56
15986,4656,261
15987,4671,56
15988,4695,56
15989,4695,261
15990,4700,301
15991,4707,56
15992,4733,301
15993,4746,301
15994,4747,301
15995,4755,261
15996,4759,301
15997,4765,301
15998,4765,404
15999,4772,261
16000,4777,56
16001,4782,56
16002,4783,56
16003,4784,301
16004,4786,301
16005,4787,301
16006,4788,301
16007,4790,301
16008,4792,261
16009,4804,301
16010,4805,301
16011,4818,301
16012,4825,301
16013,4832,301
16014,4836,301
16015,4837,301
16016,4838,301
16017,4840,301
16018,4841,56
16019,4854,301
16020,4855,56
16021,4860,261
16022,4861,301
16023,4877,261
16024,4879,261
16025,4881,56
16026,4881,261
16027,4882,56
16028,4887,302
16029,4888,301
16030,4889,301
16031,4892,261
16032,4893,56
16033,4896,261
16034,4906,261
16035,4924,301
16036,4926,56
16037,4936,56
16038,4937,302
16039,4943,56
16040,4943,261
16041,4945,261
16042,4948,301
16043,4957,56
16044,4960,301
16045,4961,301
16046,4965,261
16047,4966,261
16048,4971,56
16049,4972,56
16050,4973,56
16051,4974,56
16052,4975,56
16053,4990,56
16054,4993,56
16055,4993,261
16056,4994,301
16057,4995,302
16058,4996,301
16059,5001,56
16060,5006,404
16061,5007,404
16062,5012,56
16063,5019,56
16064,5042,404
16065,5043,261
16066,5048,261
16067,5065,261
16068,5066,261
16069,5069,301
16070,5070,302
16071,5070,1353
16072,5071,301
16073,5073,301
16074,5076,261
16075,5089,301
16076,5090,301
16077,5113,301
16078,5125,301
16079,5126,301
16080,5130,261
16081,5131,261
16082,5135,261
16083,5136,56
16084,5150,301
16085,5154,301
16086,5160,1353
16087,5162,261
16088,5174,261
16089,5183,301
16090,5183,1354
16091,5184,302
16092,5187,261
16093,5188,261
16094,5194,302
16095,5195,261
16096,5196,301
16097,5206,56
16098,5210,56
16099,5217,404
16100,5221,1353
16101,5226,261
16102,5244,1353
16103,5250,56
16104,5413,302
16105,5413,1353
16106,5419,261
16107,5498,301
16108,5534,301
16109,5535,301
16110,5536,301
16111,5552,301
16112,5553,301
16113,5553,404
16114,5553,1353
16115,5592,301
16116,5672,56
16117,5684,261
16118,5685,261
16119,5707,261
16120,5708,301
16121,5710,261
16122,5737,261
16123,5737,1353
16124,5882,56
16125,5898,301
16126,5901,302
16127,5901,404
16128,5902,261
16129,5903,261
16130,5906,404
16131,6201,301
16132,6232,56
16133,6233,56
16134,6234,56
16135,6235,56
16136,6236,56
16137,6237,56
16138,6238,56
16139,6259,301
16140,6262,302
16141,6284,404
16142,6286,404
16143,6289,404
16144,6290,404
16145,6291,404
16146,6293,404
16147,6296,301
16148,6296,404
16149,6296,1353
16150,6302,301
16151,6310,301
16152,6310,404
16153,6310,1353
16154,6342,56
16155,6345,261
16156,6345,404
16157,6367,301
16158,6374,1353
16159,6376,261
16160,6378,301
16161,6435,301
16162,6438,261
16163,6438,1353
16164,6439,301
16165,6440,261
16166,6441,261
16167,6446,404
16168,6446,1353
16169,6451,301
16170,6456,56
16171,6471,301
16172,6472,1353
16173,6473,301
16174,6475,1353
16175,6480,301
16176,6481,404
16177,6483,404
16178,6485,261
16179,6542,261
16180,6542,1353
16181,6543,1353
16182,6552,404
16183,6553,261
16184,6555,301
16185,6560,1354
16186,6565,261
16187,6565,1353
16188,6567,261
16189,6569,56
16190,6569,301
16191,6570,301
16192,6571,301
16193,6573,301
16194,6573,56
16195,6581,301
16196,6582,404
16197,6586,1353
16198,6587,301
16199,6589,301
16200,6670,301
16201,6678,261
16202,6686,301
16203,6689,1353
16204,6690,1354
16205,6691,301
16206,6692,261
16207,6702,301
16208,6702,404
16209,6702,1353
16210,6703,301
16211,6705,261
16212,6705,1353
16213,6706,301
16214,6706,1353
16215,6707,1353
16216,6711,261
16217,6713,56
16218,6716,1353
16219,6718,301
16220,6718,1355
16221,6719,301
16222,6719,1355
16223,6720,404
16224,6721,404
16225,6721,1353
16226,6727,301
16227,6727,1354
16228,6730,301
16229,6733,1355
16230,6735,261
16231,6736,301
16232,6736,404
16233,6739,404
16234,6740,404
16235,6742,261
16236,6747,404
16237,6747,1353
16238,6748,301
16239,6751,301
16240,6752,261
16241,6754,261
16242,6754,1353
16243,6756,301
16244,6757,301
16245,6757,1353
16246,6758,301
16247,6758,1353
16248,6761,301
16249,6767,301
16250,6770,301
16251,6771,301
16252,6772,301
16253,6773,261
16254,6774,301
16255,6775,301
16256,6775,1353
16257,6776,1353
16258,6777,1353
16259,6778,301
16260,6779,301
16261,6779,404
16262,6779,1353
16263,6781,1353
16264,6782,1353
16265,6784,404
16266,6785,404
16267,6786,404
16268,6789,1353
16269,6790,56
16270,6791,261
16271,6792,301
16272,6792,404
16273,6792,1353
16274,6793,301
16275,6793,404
16276,6793,1353
16277,6794,1353
16278,6804,261
16279,6807,1353
16280,6810,1353
16281,4023,56
16282,4161,56
16283,4206,261
16284,4276,261
16285,4288,56
16286,4289,56
16287,4291,56
16288,4388,261
16289,4392,56
16290,4410,301
16291,4411,261
16292,4413,261
16293,4414,56
16294,4421,56
16295,4422,56
16296,4426,56
16297,4434,56
16298,4435,56
16299,4445,56
16300,4447,56
16301,4448,56
16302,4457,56
16303,4458,302
16304,4460,56
16305,4476,56
16306,4489,56
16307,4500,261
16308,4514,56
16309,4599,56
16310,4606,56
16311,4607,56
16312,4609,301
16313,4610,301
16314,4621,56
16315,4656,261
16316,4671,56
16317,4695,56
16318,4695,261
16319,4700,301
16320,4707,56
16321,4733,301
16322,4746,301
16323,4747,301
16324,4755,261
16325,4759,301
16326,4765,301
16327,4765,404
16328,4772,261
16329,4777,56
16330,4782,56
16331,4783,56
16332,4784,301
16333,4786,301
16334,4787,301
16335,4788,301
16336,4790,301
16337,4792,261
16338,4804,301
16339,4805,301
16340,4818,301
16341,4825,301
16342,4832,301
16343,4836,301
16344,4837,301
16345,4838,301
16346,4840,301
16347,4841,56
16348,4854,301
16349,4855,56
16350,4860,261
16351,4861,301
16352,4877,261
16353,4879,261
16354,4881,56
16355,4881,261
16356,4882,56
16357,4887,302
16358,4888,301
16359,4889,301
16360,4892,261
16361,4893,56
16362,4896,261
16363,4906,261
16364,4924,301
16365,4926,56
16366,4936,56
16367,4937,302
16368,4943,56
16369,4943,261
16370,4945,261
16371,4948,301
16372,4957,56
16373,4960,301
16374,4961,301
16375,4965,261
16376,4966,261
16377,4971,56
16378,4972,56
16379,4973,56
16380,4974,56
16381,4975,56
16382,4990,56
16383,4993,56
16384,4993,261
16385,4994,301
16386,4995,302
16387,4996,301
16388,5001,56
16389,5006,404
16390,5007,404
16391,5012,56
16392,5019,56
16393,5042,404
16394,5043,261
16395,5048,261
16396,5065,261
16397,5066,261
16398,5069,301
16399,5070,302
16400,5070,1353
16401,5071,301
16402,5073,301
16403,5076,261
16404,5089,301
16405,5090,301
16406,5113,301
16407,5125,301
16408,5126,301
16409,5130,261
16410,5131,261
16411,5135,261
16412,5136,56
16413,5150,301
16414,5154,301
16415,5160,1353
16416,5162,261
16417,5174,261
16418,5183,301
16419,5183,1354
16420,5184,302
16421,5187,261
16422,5188,261
16423,5194,302
16424,5195,261
16425,5196,301
16426,5206,56
16427,5210,56
16428,5217,404
16429,5221,1353
16430,5226,261
16431,5244,1353
16432,5250,56
16433,5413,302
16434,5413,1353
16435,5419,261
16436,5498,301
16437,5534,301
16438,5535,301
16439,5536,301
16440,5552,301
16441,5553,301
16442,5553,404
16443,5553,1353
16444,5592,301
16445,5672,56
16446,5684,261
16447,5685,261
16448,5707,261
16449,5708,301
16450,5710,261
16451,5737,261
16452,5737,1353
16453,5882,56
16454,5898,301
16455,5901,302
16456,5901,404
16457,5902,261
16458,5903,261
16459,5906,404
16460,6201,301
16461,6232,56
16462,6233,56
16463,6234,56
16464,6235,56
16465,6236,56
16466,6237,56
16467,6238,56
16468,6259,301
16469,6262,302
16470,6284,404
16471,6286,404
16472,6289,404
16473,6290,404
16474,6291,404
16475,6293,404
16476,6296,301
16477,6296,404
16478,6296,1353
16479,6302,301
16480,6310,301
16481,6310,404
16482,6310,1353
16483,6342,56
16484,6345,261
16485,6345,404
16486,6367,301
16487,6374,1353
16488,6376,261
16489,6378,301
16490,6435,301
16491,6438,261
16492,6438,1353
16493,6439,301
16494,6440,261
16495,6441,261
16496,6446,404
16497,6446,1353
16498,6451,301
16499,6456,56
16500,6471,301
16501,6472,1353
16502,6473,301
16503,6475,1353
16504,6480,301
16505,6481,404
16506,6483,404
16507,6485,261
16508,6542,261
16509,6542,1353
16510,6543,1353
16511,6552,404
16512,6553,261
16513,6555,301
16514,6560,1354
16515,6565,261
16516,6565,1353
16517,6567,261
16518,6569,56
16519,6569,301
16520,6570,301
16521,6571,301
16522,6573,301
16523,6573,56
16524,6581,301
16525,6582,404
16526,6586,1353
16527,6587,301
16528,6589,301
16529,6670,301
16530,6678,261
16531,6686,301
16532,6689,1353
16533,6690,1354
16534,6691,301
16535,6692,261
16536,6702,301
16537,6702,404
16538,6702,1353
16539,6703,301
16540,6705,261
16541,6705,1353
16542,6706,301
16543,6706,1353
16544,6707,1353
16545,6711,261
16546,6713,56
16547,6716,1353
16548,6718,301
16549,6718,1355
16550,6719,301
16551,6719,1355
16552,6720,404
16553,6721,404
16554,6721,1353
16555,6727,301
16556,6727,1354
16557,6730,301
16558,6733,1355
16559,6735,261
16560,6736,301
16561,6736,404
16562,6739,404
16563,6740,404
16564,6742,261
16565,6747,404
16566,6747,1353
16567,6748,301
16568,6751,301
16569,6752,261
16570,6754,261
16571,6754,1353
16572,6756,301
16573,6757,301
16574,6757,1353
16575,6758,301
16576,6758,1353
16577,6761,301
16578,6767,301
16579,6770,301
16580,6771,301
16581,6772,301
16582,6773,261
16583,6774,301
16584,6775,301
16585,6775,1353
16586,6776,1353
16587,6777,1353
16588,6778,301
16589,6779,301
16590,6779,404
16591,6779,1353
16592,6781,1353
16593,6782,1353
16594,6784,404
16595,6785,404
16596,6786,404
16597,6789,1353
16598,6790,56
16599,6791,261
16600,6792,301
16601,6792,404
16602,6792,1353
16603,6793,301
16604,6793,404
16605,6793,1353
16606,6794,1353
16607,6804,261
16608,6807,1353
16609,6810,1353
16610,4023,56
16611,4161,56
16612,4206,261
16613,4276,261
16614,4288,56
16615,4289,56
16616,4291,56
16617,4388,261
16618,4392,56
16619,4410,301
16620,4411,261
16621,4413,261
16622,4414,56
16623,4421,56
16624,4422,56
16625,4426,56
16626,4434,56
16627,4435,56
16628,4445,56
16629,4447,56
16630,4448,56
16631,4457,56
16632,4458,302
16633,4460,56
16634,4476,56
16635,4489,56
16636,4500,261
16637,4514,56
16638,4599,56
16639,4606,56
16640,4607,56
16641,4609,301
16642,4610,301
16643,4621,56
16644,4656,261
16645,4671,56
16646,4695,56
16647,4695,261
16648,4700,301
16649,4707,56
16650,4733,301
16651,4746,301
16652,4747,301
16653,4755,261
16654,4759,301
16655,4765,301
16656,4765,404
16657,4772,261
16658,4777,56
16659,4782,56
16660,4783,56
16661,4784,301
16662,4786,301
16663,4787,301
16664,4788,301
16665,4790,301
16666,4792,261
16667,4804,301
16668,4805,301
16669,4818,301
16670,4825,301
16671,4832,301
16672,4836,301
16673,4837,301
16674,4838,301
16675,4840,301
16676,4841,56
16677,4854,301
16678,4855,56
16679,4860,261
16680,4861,301
16681,4877,261
16682,4879,261
16683,4881,56
16684,4881,261
16685,4882,56
16686,4887,302
16687,4888,301
16688,4889,301
16689,4892,261
16690,4893,56
16691,4896,261
16692,4906,261
16693,4924,301
16694,4926,56
16695,4936,56
16696,4937,302
16697,4943,56
16698,4943,261
16699,4945,261
16700,4948,301
16701,4957,56
16702,4960,301
16703,4961,301
16704,4965,261
16705,4966,261
16706,4971,56
16707,4972,56
16708,4973,56
16709,4974,56
16710,4975,56
16711,4990,56
16712,4993,56
16713,4993,261
16714,4994,301
16715,4995,302
16716,4996,301
16717,5001,56
16718,5006,404
16719,5007,404
16720,5012,56
16721,5019,56
16722,5042,404
16723,5043,261
16724,5048,261
16725,5065,261
16726,5066,261
16727,5069,301
16728,5070,302
16729,5070,1353
16730,5071,301
16731,5073,301
16732,5076,261
16733,5089,301
16734,5090,301
16735,5113,301
16736,5125,301
16737,5126,301
16738,5130,261
16739,5131,261
16740,5135,261
16741,5136,56
16742,5150,301
16743,5154,301
16744,5160,1353
16745,5162,261
16746,5174,261
16747,5183,301
16748,5183,1354
16749,5184,302
16750,5187,261
16751,5188,261
16752,5194,302
16753,5195,261
16754,5196,301
16755,5206,56
16756,5210,56
16757,5217,404
16758,5221,1353
16759,5226,261
16760,5244,1353
16761,5250,56
16762,5413,302
16763,5413,1353
16764,5419,261
16765,5498,301
16766,5534,301
16767,5535,301
16768,5536,301
16769,5552,301
16770,5553,301
16771,5553,404
16772,5553,1353
16773,5592,301
16774,5672,56
16775,5684,261
16776,5685,261
16777,5707,261
16778,5708,301
16779,5710,261
16780,5737,261
16781,5737,1353
16782,5882,56
16783,5898,301
16784,5901,302
16785,5901,404
16786,5902,261
16787,5903,261
16788,5906,404
16789,6201,301
16790,6232,56
16791,6233,56
16792,6234,56
16793,6235,56
16794,6236,56
16795,6237,56
16796,6238,56
16797,6259,301
16798,6262,302
16799,6284,404
16800,6286,404
16801,6289,404
16802,6290,404
16803,6291,404
16804,6293,404
16805,6296,301
16806,6296,404
16807,6296,1353
16808,6302,301
16809,6310,301
16810,6310,404
16811,6310,1353
16812,6342,56
16813,6345,261
16814,6345,404
16815,6367,301
16816,6374,1353
16817,6376,261
16818,6378,301
16819,6435,301
16820,6438,261
16821,6438,1353
16822,6439,301
16823,6440,261
16824,6441,261
16825,6446,404
16826,6446,1353
16827,6451,301
16828,6456,56
16829,6471,301
16830,6472,1353
16831,6473,301
16832,6475,1353
16833,6480,301
16834,6481,404
16835,6483,404
16836,6485,261
16837,6542,261
16838,6542,1353
16839,6543,1353
16840,6552,404
16841,6553,261
16842,6555,301
16843,6560,1354
16844,6565,261
16845,6565,1353
16846,6567,261
16847,6569,56
16848,6569,301
16849,6570,301
16850,6571,301
16851,6573,301
16852,6573,56
16853,6581,301
16854,6582,404
16855,6586,1353
16856,6587,301
16857,6589,301
16858,6670,301
16859,6678,261
16860,6686,301
16861,6689,1353
16862,6690,1354
16863,6691,301
16864,6692,261
16865,6702,301
16866,6702,404
16867,6702,1353
16868,6703,301
16869,6705,261
16870,6705,1353
16871,6706,301
16872,6706,1353
16873,6707,1353
16874,6711,261
16875,6713,56
16876,6716,1353
16877,6718,301
16878,6718,1355
16879,6719,301
16880,6719,1355
16881,6720,404
16882,6721,404
16883,6721,1353
16884,6727,301
16885,6727,1354
16886,6730,301
16887,6733,1355
16888,6735,261
16889,6736,301
16890,6736,404
16891,6739,404
16892,6740,404
16893,6742,261
16894,6747,404
16895,6747,1353
16896,6748,301
16897,6751,301
16898,6752,261
16899,6754,261
16900,6754,1353
16901,6756,301
16902,6757,301
16903,6757,1353
16904,6758,301
16905,6758,1353
16906,6761,301
16907,6767,301
16908,6770,301
16909,6771,301
16910,6772,301
16911,6773,261
16912,6774,301
16913,6775,301
16914,6775,1353
16915,6776,1353
16916,6777,1353
16917,6778,301
16918,6779,301
16919,6779,404
16920,6779,1353
16921,6781,1353
16922,6782,1353
16923,6784,404
16924,6785,404
16925,6786,404
16926,6789,1353
16927,6790,56
16928,6791,261
16929,6792,301
16930,6792,404
16931,6792,1353
16932,6793,301
16933,6793,404
16934,6793,1353
16935,6794,1353
16936,6804,261
16937,6807,1353
16938,6810,1353
16939,4023,56
16940,4161,56
16941,4206,261
16942,4276,261
16943,4288,56
16944,4289,56
16945,4291,56
16946,4388,261
16947,4392,56
16948,4410,301
16949,4411,261
16950,4413,261
16951,4414,56
16952,4421,56
16953,4422,56
16954,4426,56
16955,4434,56
16956,4435,56
16957,4445,56
16958,4447,56
16959,4448,56
16960,4457,56
16961,4458,302
16962,4460,56
16963,4476,56
16964,4489,56
16965,4500,261
16966,4514,56
16967,4599,56
16968,4606,56
16969,4607,56
16970,4609,301
16971,4610,301
16972,4621,56
16973,4656,261
16974,4671,56
16975,4695,56
16976,4695,261
16977,4700,301
16978,4707,56
16979,4733,301
16980,4746,301
16981,4747,301
16982,4755,261
16983,4759,301
16984,4765,301
16985,4765,404
16986,4772,261
16987,4777,56
16988,4782,56
16989,4783,56
16990,4784,301
16991,4786,301
16992,4787,301
16993,4788,301
16994,4790,301
16995,4792,261
16996,4804,301
16997,4805,301
16998,4818,301
16999,4825,301
17000,4832,301
17001,4836,301
17002,4837,301
17003,4838,301
17004,4840,301
17005,4841,56
17006,4854,301
17007,4855,56
17008,4860,261
17009,4861,301
17010,4877,261
17011,4879,261
17012,4881,56
17013,4881,261
17014,4882,56
17015,4887,302
17016,4888,301
17017,4889,301
17018,4892,261
17019,4893,56
17020,4896,261
17021,4906,261
17022,4924,301
17023,4926,56
17024,4936,56
17025,4937,302
17026,4943,56
17027,4943,261
17028,4945,261
17029,4948,301
17030,4957,56
17031,4960,301
17032,4961,301
17033,4965,261
17034,4966,261
17035,4971,56
17036,4972,56
17037,4973,56
17038,4974,56
17039,4975,56
17040,4990,56
17041,4993,56
17042,4993,261
17043,4994,301
17044,4995,302
17045,4996,301
17046,5001,56
17047,5006,404
17048,5007,404
17049,5012,56
17050,5019,56
17051,5042,404
17052,5043,261
17053,5048,261
17054,5065,261
17055,5066,261
17056,5069,301
17057,5070,302
17058,5070,1353
17059,5071,301
17060,5073,301
17061,5076,261
17062,5089,301
17063,5090,301
17064,5113,301
17065,5125,301
17066,5126,301
17067,5130,261
17068,5131,261
17069,5135,261
17070,5136,56
17071,5150,301
17072,5154,301
17073,5160,1353
17074,5162,261
17075,5174,261
17076,5183,301
17077,5183,1354
17078,5184,302
17079,5187,261
17080,5188,261
17081,5194,302
17082,5195,261
17083,5196,301
17084,5206,56
17085,5210,56
17086,5217,404
17087,5221,1353
17088,5226,261
17089,5244,1353
17090,5250,56
17091,5413,302
17092,5413,1353
17093,5419,261
17094,5498,301
17095,5534,301
17096,5535,301
17097,5536,301
17098,5552,301
17099,5553,301
17100,5553,404
17101,5553,1353
17102,5592,301
17103,5672,56
17104,5684,261
17105,5685,261
17106,5707,261
17107,5708,301
17108,5710,261
17109,5737,261
17110,5737,1353
17111,5882,56
17112,5898,301
17113,5901,302
17114,5901,404
17115,5902,261
17116,5903,261
17117,5906,404
17118,6201,301
17119,6232,56
17120,6233,56
17121,6234,56
17122,6235,56
17123,6236,56
17124,6237,56
17125,6238,56
17126,6259,301
17127,6262,302
17128,6284,404
17129,6286,404
17130,6289,404
17131,6290,404
17132,6291,404
17133,6293,404
17134,6296,301
17135,6296,404
17136,6296,1353
17137,6302,301
17138,6310,301
17139,6310,404
17140,6310,1353
17141,6342,56
17142,6345,261
17143,6345,404
17144,6367,301
17145,6374,1353
17146,6376,261
17147,6378,301
17148,6435,301
17149,6438,261
17150,6438,1353
17151,6439,301
17152,6440,261
17153,6441,261
17154,6446,404
17155,6446,1353
17156,6451,301
17157,6456,56
17158,6471,301
17159,6472,1353
17160,6473,301
17161,6475,1353
17162,6480,301
17163,6481,404
17164,6483,404
17165,6485,261
17166,6542,261
17167,6542,1353
17168,6543,1353
17169,6552,404
17170,6553,261
17171,6555,301
17172,6560,1354
17173,6565,261
17174,6565,1353
17175,6567,261
17176,6569,56
17177,6569,301
17178,6570,301
17179,6571,301
17180,6573,301
17181,6573,56
17182,6581,301
17183,6582,404
17184,6586,1353
17185,6587,301
17186,6589,301
17187,6670,301
17188,6678,261
17189,6686,301
17190,6689,1353
17191,6690,1354
17192,6691,301
17193,6692,261
17194,6702,301
17195,6702,404
17196,6702,1353
17197,6703,301
17198,6705,261
17199,6705,1353
17200,6706,301
17201,6706,1353
17202,6707,1353
17203,6711,261
17204,6713,56
17205,6716,1353
17206,6718,301
17207,6718,1355
17208,6719,301
17209,6719,1355
17210,6720,404
17211,6721,404
17212,6721,1353
17213,6727,301
17214,6727,1354
17215,6730,301
17216,6733,1355
17217,6735,261
17218,6736,301
17219,6736,404
17220,6739,404
17221,6740,404
17222,6742,261
17223,6747,404
17224,6747,1353
17225,6748,301
17226,6751,301
17227,6752,261
17228,6754,261
17229,6754,1353
17230,6756,301
17231,6757,301
17232,6757,1353
17233,6758,301
17234,6758,1353
17235,6761,301
17236,6767,301
17237,6770,301
17238,6771,301
17239,6772,301
17240,6773,261
17241,6774,301
17242,6775,301
17243,6775,1353
17244,6776,1353
17245,6777,1353
17246,6778,301
17247,6779,301
17248,6779,404
17249,6779,1353
17250,6781,1353
17251,6782,1353
17252,6784,404
17253,6785,404
17254,6786,404
17255,6789,1353
17256,6790,56
17257,6791,261
17258,6792,301
17259,6792,404
17260,6792,1353
17261,6793,301
17262,6793,404
17263,6793,1353
17264,6794,1353
17265,6804,261
17266,6807,1353
17267,6810,1353
17268,4023,56
17269,4161,56
17270,4206,261
17271,4276,261
17272,4288,56
17273,4289,56
17274,4291,56
17275,4388,261
17276,4392,56
17277,4410,301
17278,4411,261
17279,4413,261
17280,4414,56
17281,4421,56
17282,4422,56
17283,4426,56
17284,4434,56
17285,4435,56
17286,4445,56
17287,4447,56
17288,4448,56
17289,4457,56
17290,4458,302
17291,4460,56
17292,4476,56
17293,4489,56
17294,4500,261
17295,4514,56
17296,4599,56
17297,4606,56
17298,4607,56
17299,4609,301
17300,4610,301
17301,4621,56
17302,4656,261
17303,4671,56
17304,4695,56
17305,4695,261
17306,4700,301
17307,4707,56
17308,4733,301
17309,4746,301
17310,4747,301
17311,4755,261
17312,4759,301
17313,4765,301
17314,4765,404
17315,4772,261
17316,4777,56
17317,4782,56
17318,4783,56
17319,4784,301
17320,4786,301
17321,4787,301
17322,4788,301
17323,4790,301
17324,4792,261
17325,4804,301
17326,4805,301
17327,4818,301
17328,4825,301
17329,4832,301
17330,4836,301
17331,4837,301
17332,4838,301
17333,4840,301
17334,4841,56
17335,4854,301
17336,4855,56
17337,4860,261
17338,4861,301
17339,4877,261
17340,4879,261
17341,4881,56
17342,4881,261
17343,4882,56
17344,4887,302
17345,4888,301
17346,4889,301
17347,4892,261
17348,4893,56
17349,4896,261
17350,4906,261
17351,4924,301
17352,4926,56
17353,4936,56
17354,4937,302
17355,4943,56
17356,4943,261
17357,4945,261
17358,4948,301
17359,4957,56
